name	title	source	organism	experiment	well	individual	molecule	description	processed1	processed2	processed3	processed4	processed5	raw
Sample 0652	20170913-G04-NA19160	LCL-derived iPSC	Homo sapiens	20170913	G04	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G04-NA19160.fastq.gz
Sample 0653	20170913-G05-NA18855	LCL-derived iPSC	Homo sapiens	20170913	G05	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G05-NA18855.fastq.gz
Sample 0654	20170913-G06-NA19160	LCL-derived iPSC	Homo sapiens	20170913	G06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G06-NA19160.fastq.gz
Sample 0655	20170913-G07-NA18855	LCL-derived iPSC	Homo sapiens	20170913	G07	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G07-NA18855.fastq.gz
Sample 0656	20170913-G08-NA18855	LCL-derived iPSC	Homo sapiens	20170913	G08	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G08-NA18855.fastq.gz
Sample 0657	20170913-G09-NA19160	LCL-derived iPSC	Homo sapiens	20170913	G09	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G09-NA19160.fastq.gz
Sample 0658	20170913-G10-NA18855	LCL-derived iPSC	Homo sapiens	20170913	G10	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G10-NA18855.fastq.gz
Sample 0659	20170913-G11-NA18855	LCL-derived iPSC	Homo sapiens	20170913	G11	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G11-NA18855.fastq.gz
Sample 0660	20170913-G12-NA18855	LCL-derived iPSC	Homo sapiens	20170913	G12	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-G12-NA18855.fastq.gz
Sample 0661	20170913-H01-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H01	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H01-NA18855.fastq.gz
Sample 0662	20170913-H02-NA19160	LCL-derived iPSC	Homo sapiens	20170913	H02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H02-NA19160.fastq.gz
Sample 0663	20170913-H03-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H03	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H03-NA18855.fastq.gz
Sample 0664	20170913-H04-NA19160	LCL-derived iPSC	Homo sapiens	20170913	H04	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H04-NA19160.fastq.gz
Sample 0665	20170913-H05-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H05	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H05-NA18855.fastq.gz
Sample 0666	20170913-H06-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H06	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H06-NA18855.fastq.gz
Sample 0667	20170913-H07-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H07	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H07-NA18855.fastq.gz
Sample 0668	20170913-H08-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H08	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H08-NA18855.fastq.gz
Sample 0669	20170913-H09-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H09	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H09-NA18855.fastq.gz
Sample 0670	20170913-H10-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H10	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H10-NA18855.fastq.gz
Sample 0671	20170913-H11-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H11	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H11-NA18855.fastq.gz
Sample 0672	20170913-H12-NA18855	LCL-derived iPSC	Homo sapiens	20170913	H12	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170913-H12-NA18855.fastq.gz
Sample 0673	20170914-A01-NA19160	LCL-derived iPSC	Homo sapiens	20170914	A01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A01-NA19160.fastq.gz
Sample 0674	20170914-A02-NA19160	LCL-derived iPSC	Homo sapiens	20170914	A02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A02-NA19160.fastq.gz
Sample 0675	20170914-A03-NA19101	LCL-derived iPSC	Homo sapiens	20170914	A03	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A03-NA19101.fastq.gz
Sample 0676	20170914-A04-NA19160	LCL-derived iPSC	Homo sapiens	20170914	A04	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A04-NA19160.fastq.gz
Sample 0677	20170914-A05-NA19160	LCL-derived iPSC	Homo sapiens	20170914	A05	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A05-NA19160.fastq.gz
Sample 0678	20170914-A06-NA19101	LCL-derived iPSC	Homo sapiens	20170914	A06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A06-NA19101.fastq.gz
Sample 0679	20170914-A07-NA19160	LCL-derived iPSC	Homo sapiens	20170914	A07	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A07-NA19160.fastq.gz
Sample 0680	20170914-A08-NA19101	LCL-derived iPSC	Homo sapiens	20170914	A08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A08-NA19101.fastq.gz
Sample 0681	20170914-A09-NA19101	LCL-derived iPSC	Homo sapiens	20170914	A09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A09-NA19101.fastq.gz
Sample 0682	20170914-A10-NA19160	LCL-derived iPSC	Homo sapiens	20170914	A10	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A10-NA19160.fastq.gz
Sample 0683	20170914-A11-NA19160	LCL-derived iPSC	Homo sapiens	20170914	A11	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A11-NA19160.fastq.gz
Sample 0684	20170914-A12-NA19160	LCL-derived iPSC	Homo sapiens	20170914	A12	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-A12-NA19160.fastq.gz
Sample 0685	20170914-B01-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B01-NA19160.fastq.gz
Sample 0686	20170914-B02-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B02-NA19160.fastq.gz
Sample 0687	20170914-B03-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B03	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B03-NA19160.fastq.gz
Sample 0688	20170914-B04-NA19101	LCL-derived iPSC	Homo sapiens	20170914	B04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B04-NA19101.fastq.gz
Sample 0689	20170914-B05-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B05	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B05-NA19160.fastq.gz
Sample 0690	20170914-B06-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B06-NA19160.fastq.gz
Sample 0691	20170914-B07-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B07	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B07-NA19160.fastq.gz
Sample 0692	20170914-B08-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B08	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B08-NA19160.fastq.gz
Sample 0693	20170914-B09-NA19101	LCL-derived iPSC	Homo sapiens	20170914	B09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B09-NA19101.fastq.gz
Sample 0694	20170914-B10-NA19101	LCL-derived iPSC	Homo sapiens	20170914	B10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B10-NA19101.fastq.gz
Sample 0695	20170914-B11-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B11	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B11-NA19160.fastq.gz
Sample 0696	20170914-B12-NA19160	LCL-derived iPSC	Homo sapiens	20170914	B12	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-B12-NA19160.fastq.gz
Sample 0697	20170914-C01-NA19160	LCL-derived iPSC	Homo sapiens	20170914	C01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C01-NA19160.fastq.gz
Sample 0698	20170914-C02-NA19160	LCL-derived iPSC	Homo sapiens	20170914	C02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C02-NA19160.fastq.gz
Sample 0699	20170914-C03-NA19160	LCL-derived iPSC	Homo sapiens	20170914	C03	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C03-NA19160.fastq.gz
Sample 0700	20170914-C04-NA19101	LCL-derived iPSC	Homo sapiens	20170914	C04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C04-NA19101.fastq.gz
Sample 0701	20170914-C05-NA19101	LCL-derived iPSC	Homo sapiens	20170914	C05	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C05-NA19101.fastq.gz
Sample 0702	20170914-C06-NA19160	LCL-derived iPSC	Homo sapiens	20170914	C06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C06-NA19160.fastq.gz
Sample 0703	20170914-C07-NA19160	LCL-derived iPSC	Homo sapiens	20170914	C07	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C07-NA19160.fastq.gz
Sample 0704	20170914-C08-NA19160	LCL-derived iPSC	Homo sapiens	20170914	C08	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C08-NA19160.fastq.gz
Sample 0705	20170914-C09-NA19101	LCL-derived iPSC	Homo sapiens	20170914	C09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C09-NA19101.fastq.gz
Sample 0706	20170914-C10-NA19101	LCL-derived iPSC	Homo sapiens	20170914	C10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C10-NA19101.fastq.gz
Sample 0707	20170914-C11-NA19160	LCL-derived iPSC	Homo sapiens	20170914	C11	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C11-NA19160.fastq.gz
Sample 0708	20170914-C12-NA19160	LCL-derived iPSC	Homo sapiens	20170914	C12	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-C12-NA19160.fastq.gz
Sample 0709	20170914-D01-NA19160	LCL-derived iPSC	Homo sapiens	20170914	D01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D01-NA19160.fastq.gz
Sample 0710	20170914-D02-NA19160	LCL-derived iPSC	Homo sapiens	20170914	D02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D02-NA19160.fastq.gz
Sample 0711	20170914-D03-NA19160	LCL-derived iPSC	Homo sapiens	20170914	D03	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D03-NA19160.fastq.gz
Sample 0712	20170914-D04-NA19101	LCL-derived iPSC	Homo sapiens	20170914	D04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D04-NA19101.fastq.gz
Sample 0713	20170914-D05-NA19101	LCL-derived iPSC	Homo sapiens	20170914	D05	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D05-NA19101.fastq.gz
Sample 0714	20170914-D06-NA19160	LCL-derived iPSC	Homo sapiens	20170914	D06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D06-NA19160.fastq.gz
Sample 0715	20170914-D07-NA19101	LCL-derived iPSC	Homo sapiens	20170914	D07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D07-NA19101.fastq.gz
Sample 0716	20170914-D08-NA19160	LCL-derived iPSC	Homo sapiens	20170914	D08	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D08-NA19160.fastq.gz
Sample 0717	20170914-D09-NA19101	LCL-derived iPSC	Homo sapiens	20170914	D09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D09-NA19101.fastq.gz
Sample 0718	20170914-D10-NA19101	LCL-derived iPSC	Homo sapiens	20170914	D10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D10-NA19101.fastq.gz
Sample 0719	20170914-D11-NA19101	LCL-derived iPSC	Homo sapiens	20170914	D11	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D11-NA19101.fastq.gz
Sample 0720	20170914-D12-NA19101	LCL-derived iPSC	Homo sapiens	20170914	D12	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-D12-NA19101.fastq.gz
Sample 0721	20170914-E01-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E01-NA19160.fastq.gz
Sample 0722	20170914-E02-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E02-NA19160.fastq.gz
Sample 0723	20170914-E03-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E03	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E03-NA19160.fastq.gz
Sample 0724	20170914-E04-NA19101	LCL-derived iPSC	Homo sapiens	20170914	E04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E04-NA19101.fastq.gz
Sample 0725	20170914-E05-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E05	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E05-NA19160.fastq.gz
Sample 0726	20170914-E06-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E06-NA19160.fastq.gz
Sample 0727	20170914-E07-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E07	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E07-NA19160.fastq.gz
Sample 0728	20170914-E08-NA19101	LCL-derived iPSC	Homo sapiens	20170914	E08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E08-NA19101.fastq.gz
Sample 0729	20170914-E09-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E09	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E09-NA19160.fastq.gz
Sample 0730	20170914-E10-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E10	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E10-NA19160.fastq.gz
Sample 0731	20170914-E11-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E11	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E11-NA19160.fastq.gz
Sample 0732	20170914-E12-NA19160	LCL-derived iPSC	Homo sapiens	20170914	E12	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-E12-NA19160.fastq.gz
Sample 0733	20170914-F01-NA19101	LCL-derived iPSC	Homo sapiens	20170914	F01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F01-NA19101.fastq.gz
Sample 0734	20170914-F02-NA19160	LCL-derived iPSC	Homo sapiens	20170914	F02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F02-NA19160.fastq.gz
Sample 0735	20170914-F03-NA19101	LCL-derived iPSC	Homo sapiens	20170914	F03	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F03-NA19101.fastq.gz
Sample 0736	20170914-F04-NA19101	LCL-derived iPSC	Homo sapiens	20170914	F04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F04-NA19101.fastq.gz
Sample 0737	20170914-F05-NA19101	LCL-derived iPSC	Homo sapiens	20170914	F05	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F05-NA19101.fastq.gz
Sample 0738	20170914-F06-NA19160	LCL-derived iPSC	Homo sapiens	20170914	F06	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F06-NA19160.fastq.gz
Sample 0739	20170914-F07-NA19101	LCL-derived iPSC	Homo sapiens	20170914	F07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F07-NA19101.fastq.gz
Sample 0740	20170914-F08-NA19101	LCL-derived iPSC	Homo sapiens	20170914	F08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F08-NA19101.fastq.gz
Sample 0741	20170914-F09-NA19101	LCL-derived iPSC	Homo sapiens	20170914	F09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F09-NA19101.fastq.gz
Sample 0742	20170914-F10-NA19101	LCL-derived iPSC	Homo sapiens	20170914	F10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F10-NA19101.fastq.gz
Sample 0743	20170914-F11-NA19160	LCL-derived iPSC	Homo sapiens	20170914	F11	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F11-NA19160.fastq.gz
Sample 0744	20170914-F12-NA19160	LCL-derived iPSC	Homo sapiens	20170914	F12	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-F12-NA19160.fastq.gz
Sample 0745	20170914-G01-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G01	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G01-NA19160.fastq.gz
Sample 0746	20170914-G02-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G02	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G02-NA19160.fastq.gz
Sample 0747	20170914-G03-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G03	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G03-NA19160.fastq.gz
Sample 0748	20170914-G04-NA19101	LCL-derived iPSC	Homo sapiens	20170914	G04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G04-NA19101.fastq.gz
Sample 0749	20170914-G05-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G05	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G05-NA19160.fastq.gz
Sample 0750	20170914-G06-NA19101	LCL-derived iPSC	Homo sapiens	20170914	G06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G06-NA19101.fastq.gz
Sample 0751	20170914-G07-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G07	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G07-NA19160.fastq.gz
Sample 0752	20170914-G08-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G08	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G08-NA19160.fastq.gz
Sample 0753	20170914-G09-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G09	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G09-NA19160.fastq.gz
Sample 0754	20170914-G10-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G10	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G10-NA19160.fastq.gz
Sample 0755	20170914-G11-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G11	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G11-NA19160.fastq.gz
Sample 0756	20170914-G12-NA19160	LCL-derived iPSC	Homo sapiens	20170914	G12	NA19160	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-G12-NA19160.fastq.gz
Sample 0757	20170914-H01-NA19101	LCL-derived iPSC	Homo sapiens	20170914	H01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-H01-NA19101.fastq.gz
Sample 0758	20170914-H02-NA19101	LCL-derived iPSC	Homo sapiens	20170914	H02	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170914-H02-NA19101.fastq.gz
